order_id,customer_id,customer_loyalty_tier,customer_acquisition_channel,customer_signup_date,restaurant_id,restaurant_cuisine,restaurant_city,restaurant_rating,restaurant_avg_prep_time,menu_item_id,menu_item_name,menu_item_category,item_price,quantity,order_timestamp,delivery_timestamp,delivery_duration_actual,delivery_duration_estimated,delivery_fee,tip,total_amount,discount_code,discount_type,discount_value,order_status,weather_temperature,weather_precipitation,is_weekend,is_holiday,event_flag
5897,1065,Silver,email,23-09-2024,54,Indian,Phoenix,3.6,16,281,Show Pizza,Pizza,12.39,1,07-02-2024 00:03,07-02-2024 00:53,50,40,3.42,1.68,17.49,,,0,completed,10.7,0,FALSE,FALSE,Valentines
6566,4889,Bronze,referral,26-12-2023,177,Fast Food,Houston,4.7,10,969,Main Burger,Burger,31.92,1,07-02-2024 02:37,07-02-2024 02:56,19,20,4.66,2.84,39.42,,,0,completed,6.9,0,FALSE,FALSE,Valentines
2423,9886,Bronze,email,24-03-2023,99,Japanese,Phoenix,4.2,34,533,Develop Pasta,Pasta,25.08,1,07-02-2024 04:28,07-02-2024 05:36,68,52,4.37,3.81,33.26,,,0,completed,5.8,0.3,FALSE,FALSE,Valentines
1794,2395,Bronze,social_media,18-12-2024,114,Japanese,San Antonio,4.9,14,605,Pressure Dessert,Dessert,10.87,1,07-02-2024 06:00,07-02-2024 06:33,33,26,5.73,1.12,17.72,,,0,completed,7.7,0,FALSE,FALSE,Valentines
7129,8279,Silver,referral,08-08-2024,89,Indian,New York,3.6,27,478,Four Appetizer,Appetizer,26.42,1,07-02-2024 08:48,07-02-2024 09:40,52,52,7.95,4.99,39.36,,,0,completed,5.9,0,FALSE,FALSE,Valentines
2722,2921,Silver,paid_ads,14-04-2024,17,Indian,Houston,3.7,16,89,Trial Main Course,Main Course,31.9,3,07-02-2024 13:25,07-02-2024 14:12,47,38,5.3,0.91,101.91,,,0,completed,8.6,0,FALSE,FALSE,Valentines
8171,6859,Silver,organic,08-05-2023,115,American,Chicago,4.7,13,610,Economic Dessert,Dessert,15.55,2,07-02-2024 16:44,07-02-2024 17:20,36,26,4.76,0.08,35.94,,,0,completed,7.6,5.1,FALSE,FALSE,Valentines
2714,4,Silver,referral,06-12-2023,27,Japanese,Phoenix,4.9,34,142,Serious Dessert,Dessert,28.36,1,07-02-2024 16:50,07-02-2024 17:33,43,46,5.55,3.71,37.62,,,0,completed,6.8,0,FALSE,FALSE,Valentines
2983,5941,Bronze,paid_ads,11-07-2023,123,Chinese,Houston,4.3,26,662,Spring Pizza,Pizza,29.96,1,07-02-2024 19:58,,,50,7.87,7.41,45.24,,,0,cancelled,7.6,0,FALSE,FALSE,Valentines
10710,8049,Bronze,social_media,22-04-2024,105,Chinese,Los Angeles,4.5,21,560,Color Dessert,Dessert,7.82,2,07-02-2024 20:38,07-02-2024 21:30,52,48,5.74,1.74,23.12,,,0,completed,4.4,0,FALSE,FALSE,Valentines
5925,9714,Silver,social_media,06-04-2024,10,Chinese,Phoenix,3.3,26,51,Blue Burger,Burger,32.63,1,07-02-2024 21:12,07-02-2024 22:05,53,44,2.73,0.1,35.46,,,0,completed,8.2,0,FALSE,FALSE,Valentines
3988,1978,Bronze,paid_ads,20-06-2023,40,Fast Food,San Diego,3.4,23,208,Coach Appetizer,Appetizer,13.17,1,08-02-2024 00:40,08-02-2024 01:26,46,33,7.47,1.04,21.68,,,0,completed,2.1,0,FALSE,FALSE,Valentines
4383,9667,Bronze,email,03-01-2024,97,Chinese,Philadelphia,4.5,34,523,Everything Main Course,Main Course,15.78,3,08-02-2024 01:00,08-02-2024 01:40,40,44,5.53,5.53,48.93,PROMO-ECRB,percentage,9.47,completed,1.4,0,FALSE,FALSE,Valentines
8830,9323,Silver,referral,22-06-2023,132,Mexican,New York,4.5,32,709,Since Pasta,Pasta,24.23,1,08-02-2024 01:39,08-02-2024 02:38,59,43,2.94,5.46,32.63,,,0,completed,7,10.9,FALSE,FALSE,Valentines
10658,9073,Bronze,social_media,16-01-2023,150,Mediterranean,San Antonio,4.3,31,808,Miss Pasta,Pasta,33.29,3,08-02-2024 01:44,08-02-2024 02:40,56,51,3.37,3.03,106.27,,,0,completed,2.6,0,FALSE,FALSE,Valentines
10273,9594,Silver,email,12-02-2023,16,Mexican,Phoenix,3.5,18,81,Answer Pizza,Pizza,5.23,1,08-02-2024 02:02,08-02-2024 02:48,46,41,2.71,1.21,9.15,,,0,completed,3.8,0,FALSE,FALSE,Valentines
3504,1751,Bronze,paid_ads,14-01-2024,79,American,New York,4.4,28,409,Same Appetizer,Appetizer,25.28,3,08-02-2024 04:38,08-02-2024 05:39,61,41,7.75,17.83,101.42,,,0,completed,8.9,0.2,FALSE,FALSE,Valentines
7204,2,Silver,organic,05-10-2024,178,Fast Food,New York,3,27,974,Generation Burger,Burger,14.39,1,08-02-2024 05:09,08-02-2024 06:06,57,39,2.42,2.31,19.12,,,0,completed,8.7,1.8,FALSE,FALSE,Valentines
1266,9337,Gold,paid_ads,05-11-2024,163,Mediterranean,New York,3.9,28,891,Rule Burger,Burger,16.31,1,08-02-2024 05:21,,,42,6.58,0.92,23.81,,,0,cancelled,8,0,FALSE,FALSE,Valentines
10157,9831,Gold,social_media,27-08-2023,127,Chinese,Chicago,4.1,30,682,Pick Dessert,Dessert,27.12,1,08-02-2024 05:55,08-02-2024 06:49,54,49,4.02,3.64,30.76,PROMO-JSBE,free_delivery,4.02,completed,8.1,2.9,FALSE,FALSE,Valentines
9471,8341,Silver,referral,22-05-2024,16,Mexican,Phoenix,3.5,18,86,Base Appetizer,Appetizer,31.9,1,08-02-2024 06:02,08-02-2024 06:44,42,43,2.48,6.51,40.89,,,0,completed,8.2,0,FALSE,FALSE,Valentines
6682,4248,Gold,social_media,03-06-2024,20,Fast Food,San Antonio,4.7,28,104,Write Burger,Burger,22.82,1,08-02-2024 06:03,08-02-2024 06:50,47,45,4.59,2.04,29.45,,,0,completed,9.8,0,FALSE,FALSE,Valentines
7009,7733,Silver,referral,26-02-2024,86,Fast Food,Chicago,3.1,12,460,Past Sushi,Sushi,34.6,1,08-02-2024 07:48,08-02-2024 08:26,38,39,1.99,7.83,44.42,,,0,completed,6.6,0,FALSE,FALSE,Valentines
5547,6036,Gold,paid_ads,09-05-2024,138,Italian,Chicago,4.4,17,740,Hundred Main Course,Main Course,28.76,1,08-02-2024 07:51,08-02-2024 08:20,29,34,6.89,0.62,36.27,,,0,completed,3.9,0,FALSE,FALSE,Valentines
7567,2044,Gold,social_media,14-12-2024,86,Fast Food,Chicago,3.1,12,461,Other Appetizer,Appetizer,5.55,3,08-02-2024 08:35,08-02-2024 09:02,27,32,5.24,1.28,23.17,,,0,completed,4.9,0,FALSE,FALSE,Valentines
1969,1703,Bronze,social_media,16-02-2024,83,Mexican,Philadelphia,3.8,19,440,Cultural Burger,Burger,28.9,1,08-02-2024 10:16,08-02-2024 11:04,48,37,4.7,7.18,40.78,,,0,completed,6.5,0,FALSE,FALSE,Valentines
6948,5948,Silver,organic,08-04-2023,107,Japanese,Houston,4,22,569,Bag Appetizer,Appetizer,28.87,1,08-02-2024 10:36,08-02-2024 11:20,44,48,6.97,4.21,40.05,,,0,completed,7.5,0,FALSE,FALSE,Valentines
3252,1388,Silver,paid_ads,21-07-2023,159,Italian,New York,4.9,23,869,Space Pasta,Pasta,26.23,2,08-02-2024 12:36,08-02-2024 13:20,44,36,5.11,7.74,65.31,,,0,completed,6.8,0,FALSE,FALSE,Valentines
9901,9856,Silver,email,17-08-2024,103,Chinese,Chicago,4.1,30,550,Land Beverage,Beverage,25.65,1,08-02-2024 14:17,,,46,5.56,1.54,22.75,PROMO-EFQQ,fixed_amount,10,cancelled,0.7,0,FALSE,FALSE,Valentines
10001,5827,Bronze,email,19-05-2024,43,Chinese,Houston,4.8,32,229,Claim Dessert,Dessert,17.64,1,08-02-2024 14:34,08-02-2024 15:51,77,57,6.88,3.78,28.3,,,0,completed,1.4,2,FALSE,FALSE,Valentines
9445,9443,Bronze,email,25-01-2024,32,Italian,Houston,4,32,171,Benefit Main Course,Main Course,8.68,1,08-02-2024 16:48,08-02-2024 17:34,46,47,6.31,0.93,9.61,PROMO-WEZG,free_delivery,6.31,completed,9.3,0,FALSE,FALSE,Valentines
6560,4463,Silver,referral,26-07-2024,7,Mexican,San Diego,3.2,31,35,Perform Main Course,Main Course,22.54,1,08-02-2024 18:13,08-02-2024 19:09,56,55,5.94,4.47,22.95,PROMO-PIHB,fixed_amount,10,completed,4,0,FALSE,FALSE,Valentines
2073,2037,Bronze,email,17-10-2024,66,Chinese,Los Angeles,4.5,17,341,Health Pasta,Pasta,10.01,1,08-02-2024 18:52,,,30,6.21,2.03,12.04,PROMO-KFKL,free_delivery,6.21,cancelled,3.1,0,FALSE,FALSE,Valentines
1498,6406,Bronze,social_media,14-10-2024,107,Japanese,Houston,4,22,570,You Sushi,Sushi,25.3,1,09-02-2024 00:46,09-02-2024 01:38,52,46,3.57,1.11,29.98,,,0,completed,9,0,FALSE,FALSE,Valentines
8138,6790,Bronze,social_media,10-04-2024,100,Mexican,San Diego,3.2,33,537,Right Beverage,Beverage,10.03,4,09-02-2024 03:28,09-02-2024 04:27,59,50,2.69,5.03,47.84,,,0,completed,8.3,0,FALSE,FALSE,Valentines
10060,6120,Silver,email,25-02-2023,101,American,New York,3.1,10,544,Western Pasta,Pasta,34.6,1,09-02-2024 05:55,09-02-2024 06:39,44,35,5.73,3.32,43.65,,,0,completed,1.9,0,FALSE,FALSE,Valentines
10747,538,Bronze,email,08-09-2024,69,Indian,San Antonio,3.7,10,356,Such Beverage,Beverage,23.69,1,09-02-2024 08:30,09-02-2024 09:11,41,29,3.33,0.92,27.94,,,0,completed,9.7,0,FALSE,FALSE,Valentines
9331,9747,Bronze,social_media,26-10-2023,139,American,Houston,3.9,15,745,Power Beverage,Beverage,33.91,2,09-02-2024 11:15,09-02-2024 11:43,28,25,2.28,2.09,72.19,,,0,completed,4.4,0,FALSE,FALSE,Valentines
10968,8983,Bronze,social_media,02-01-2024,186,Mexican,San Diego,4.6,22,1020,Speak Sushi,Sushi,24.95,1,09-02-2024 11:24,09-02-2024 12:08,44,43,3.52,0.29,28.76,,,0,completed,1.9,0,FALSE,FALSE,Valentines
8292,6864,Bronze,paid_ads,11-05-2023,99,Japanese,Phoenix,4.2,34,533,Develop Pasta,Pasta,25.08,1,09-02-2024 18:26,09-02-2024 19:13,47,46,6.31,4.4,30.79,PROMO-QMCQ,fixed_amount,5,completed,12.5,0,FALSE,FALSE,Valentines
2025,1949,Silver,social_media,26-02-2024,72,Chinese,San Diego,4.6,26,373,Level Appetizer,Appetizer,20.48,2,09-02-2024 19:28,09-02-2024 20:22,54,47,6.24,8.01,55.21,,,0,completed,2.4,0,FALSE,FALSE,Valentines
3258,5179,Bronze,email,05-10-2024,185,Italian,Phoenix,4.5,26,1016,Discover Burger,Burger,27.89,1,09-02-2024 20:14,09-02-2024 21:11,57,49,7.41,3.29,38.59,,,0,completed,3.2,0,FALSE,FALSE,Valentines
3585,5105,Bronze,referral,13-09-2024,3,Mexican,San Antonio,3.3,26,14,Offer Burger,Burger,17.1,2,10-02-2024 00:07,10-02-2024 00:48,41,46,6.04,4.82,45.06,,,0,completed,10.9,0,TRUE,FALSE,Valentines
6082,4144,Silver,referral,30-07-2024,41,Fast Food,Los Angeles,4.9,14,215,Month Burger,Burger,20.17,4,10-02-2024 01:07,10-02-2024 01:45,38,37,4.63,5.28,90.59,,,0,completed,5.9,0,TRUE,FALSE,Valentines
4453,9628,Bronze,referral,09-01-2024,100,Mexican,San Diego,3.2,33,536,Democrat Pizza,Pizza,12.58,1,10-02-2024 01:38,10-02-2024 02:33,55,54,3.55,2.25,18.38,,,0,completed,3.3,0,TRUE,FALSE,Valentines
9657,2849,Silver,organic,13-09-2024,189,American,New York,4.5,18,1044,Decide Pizza,Pizza,29.74,1,10-02-2024 03:19,10-02-2024 03:55,36,33,6.54,4.34,40.62,,,0,completed,4.7,0,TRUE,FALSE,Valentines
10432,8306,Gold,referral,04-08-2023,169,American,Chicago,3.4,33,928,Kind Main Course,Main Course,25.51,1,10-02-2024 04:06,10-02-2024 05:07,61,56,4.46,5.63,35.6,,,0,completed,5.8,0,TRUE,FALSE,Valentines
3057,2344,Bronze,referral,28-05-2023,83,Mexican,Philadelphia,3.8,19,436,Art Beverage,Beverage,11.11,1,10-02-2024 04:19,10-02-2024 05:17,58,43,6.88,2.07,20.06,,,0,completed,5.2,5.1,TRUE,FALSE,Valentines
3882,4534,Bronze,email,21-05-2023,181,Mexican,San Diego,3.2,20,991,So Sushi,Sushi,14.43,1,10-02-2024 05:32,10-02-2024 06:16,44,30,7.1,0.07,21.6,,,0,completed,2.3,0,TRUE,FALSE,Valentines
9040,162,Bronze,paid_ads,30-07-2023,194,American,San Diego,4.6,32,1076,Test Appetizer,Appetizer,24.02,2,10-02-2024 05:56,,,59,4.1,9.73,61.87,,,0,cancelled,11.8,0,TRUE,FALSE,Valentines
3634,8696,Bronze,organic,02-04-2024,69,Indian,San Antonio,3.7,10,357,Training Dessert,Dessert,21.11,1,10-02-2024 14:37,10-02-2024 15:11,34,34,4.05,0.14,25.3,,,0,completed,12.8,0,TRUE,FALSE,Valentines
3776,2635,Bronze,referral,06-11-2023,133,Italian,Houston,3,34,719,Former Pizza,Pizza,11.98,1,10-02-2024 17:50,10-02-2024 19:00,70,58,7.47,2.44,21.89,,,0,completed,4.3,0,TRUE,FALSE,Valentines
6321,5102,Bronze,organic,20-05-2024,160,Indian,Chicago,4.2,12,872,Memory Beverage,Beverage,14.85,1,10-02-2024 18:29,10-02-2024 19:13,44,33,4.37,3.67,18.52,PROMO-IXJQ,free_delivery,4.37,completed,4.2,0,TRUE,FALSE,Valentines
9381,5767,Silver,paid_ads,25-04-2024,115,American,Chicago,4.7,13,607,Clear Sushi,Sushi,33.64,1,10-02-2024 18:55,10-02-2024 19:54,59,36,6.23,4.04,43.91,,,0,completed,3.5,10.2,TRUE,FALSE,Valentines
8338,9587,Bronze,referral,04-12-2023,145,Mediterranean,Chicago,3.8,17,778,Property Pizza,Pizza,27.39,2,10-02-2024 20:44,10-02-2024 21:23,39,31,4.26,3.11,62.15,,,0,completed,10.2,0,TRUE,FALSE,Valentines
4065,1510,Silver,social_media,13-04-2024,64,Italian,New York,4,15,326,Worry Pizza,Pizza,15.09,2,11-02-2024 02:37,11-02-2024 03:12,35,31,6.38,0.07,36.63,,,0,completed,5.7,1.4,TRUE,FALSE,Valentines
9862,2320,Silver,social_media,04-09-2024,98,Indian,San Antonio,3.4,26,527,Situation Dessert,Dessert,5.27,1,11-02-2024 07:33,11-02-2024 08:20,47,39,3.03,0.2,8.5,,,0,completed,2.3,0,TRUE,FALSE,Valentines
5162,6106,Bronze,email,28-12-2023,127,Chinese,Chicago,4.1,30,687,Former Appetizer,Appetizer,8.83,1,11-02-2024 09:47,11-02-2024 10:45,58,44,7.01,1.11,9.94,PROMO-EEYQ,free_delivery,7.01,completed,2.1,0,TRUE,FALSE,Valentines
6365,8672,Bronze,referral,13-03-2024,42,American,San Antonio,4.9,12,219,While Pasta,Pasta,29.16,1,11-02-2024 10:25,11-02-2024 10:55,30,31,7.89,5.88,42.93,,,0,completed,6.2,0,TRUE,FALSE,Valentines
3824,8947,Bronze,email,02-06-2023,97,Chinese,Philadelphia,4.5,34,522,Center Main Course,Main Course,22.79,3,11-02-2024 11:39,11-02-2024 12:46,67,48,6.58,14.9,89.85,,,0,completed,11.3,5.2,TRUE,FALSE,Valentines
1413,4000,Gold,paid_ads,13-06-2024,77,Indian,New York,4.6,13,405,Still Pizza,Pizza,28.13,2,11-02-2024 16:24,11-02-2024 17:10,46,41,4.14,9.61,65.87,PROMO-LLAH,free_delivery,4.14,completed,5.7,0,TRUE,FALSE,Valentines
3811,8396,Silver,organic,16-02-2024,189,American,New York,4.5,18,1043,Senior Pizza,Pizza,19.06,1,11-02-2024 18:49,11-02-2024 19:34,45,32,5.32,0.41,24.79,,,0,completed,5,0,TRUE,FALSE,Valentines
3134,3350,Silver,email,22-12-2023,110,American,Philadelphia,3.5,25,580,Old Dessert,Dessert,27.96,1,11-02-2024 19:16,11-02-2024 20:02,46,48,6.01,6.93,40.9,,,0,completed,3.2,0,TRUE,FALSE,Valentines
2515,4212,Bronze,referral,27-12-2024,147,Fast Food,Chicago,4.3,14,790,Choice Appetizer,Appetizer,34.04,1,11-02-2024 20:56,11-02-2024 21:39,43,30,3.15,6.36,43.55,,,0,completed,5.8,0,TRUE,FALSE,Valentines
5715,392,Bronze,organic,09-08-2023,57,Mediterranean,San Antonio,4.9,17,294,Camera Pasta,Pasta,19.68,1,11-02-2024 21:46,11-02-2024 22:38,52,46,3.69,2.1,25.47,,,0,completed,5.6,0,TRUE,FALSE,Valentines
5099,7952,Silver,paid_ads,06-02-2024,3,Mexican,San Antonio,3.3,26,15,Begin Appetizer,Appetizer,19.4,1,12-02-2024 04:10,12-02-2024 04:57,47,46,6.8,3.95,30.15,,,0,completed,7.6,0,FALSE,FALSE,Valentines
6397,6832,Bronze,paid_ads,28-11-2023,64,Italian,New York,4,15,326,Worry Pizza,Pizza,15.09,1,12-02-2024 04:11,12-02-2024 04:36,25,27,7.66,2.22,24.97,,,0,completed,6.2,0,FALSE,FALSE,Valentines
1022,2774,Silver,referral,22-10-2023,177,Fast Food,Houston,4.7,10,971,Apply Pizza,Pizza,22.94,1,12-02-2024 05:31,12-02-2024 06:01,30,30,3.62,3.46,30.02,,,0,completed,7.6,0,FALSE,FALSE,Valentines
2613,2417,Silver,paid_ads,17-12-2023,29,Mediterranean,New York,4.8,30,158,Nothing Appetizer,Appetizer,17.71,1,12-02-2024 10:50,12-02-2024 11:48,58,52,2.88,4.3,24.89,,,0,completed,6.9,0,FALSE,FALSE,Valentines
8367,1239,Bronze,email,26-01-2024,164,Indian,Los Angeles,4.1,14,900,Man Sushi,Sushi,9.06,1,12-02-2024 10:58,12-02-2024 11:39,41,30,7.88,1.81,18.75,,,0,completed,0.9,0,FALSE,FALSE,Valentines
5834,6713,Bronze,referral,21-09-2023,150,Mediterranean,San Antonio,4.3,31,806,Same Appetizer,Appetizer,17.96,1,12-02-2024 14:38,12-02-2024 15:37,59,51,3.91,1.18,23.05,,,0,completed,6.6,0,FALSE,FALSE,Valentines
4852,741,Bronze,organic,03-09-2023,28,Chinese,Philadelphia,3.8,29,147,Individual Main Course,Main Course,16.36,1,12-02-2024 15:58,,,54,6.66,0.72,23.74,,,0,cancelled,7.3,0,FALSE,FALSE,Valentines
10411,6471,Bronze,paid_ads,11-10-2024,95,Japanese,Los Angeles,3.3,12,514,Technology Pasta,Pasta,23.95,1,12-02-2024 17:35,,,36,4.26,1.03,29.24,,,0,cancelled,9.6,0,FALSE,FALSE,Valentines
8738,9728,Bronze,organic,23-12-2024,197,Chinese,San Diego,4.7,14,1092,Expect Burger,Burger,6.33,1,12-02-2024 18:30,12-02-2024 19:01,31,35,7.68,0.72,13.78,PROMO-JCOM,percentage,0.95,completed,6.6,0,FALSE,FALSE,Valentines
9950,7492,Bronze,paid_ads,17-09-2024,94,Japanese,Los Angeles,3.7,10,504,These Sushi,Sushi,28.03,1,12-02-2024 18:40,12-02-2024 19:16,36,30,5.59,2.72,26.34,PROMO-JTIV,fixed_amount,10,completed,3.7,0,FALSE,FALSE,Valentines
5851,369,Bronze,email,16-12-2024,197,Chinese,San Diego,4.7,14,1093,Power Pizza,Pizza,16.91,1,12-02-2024 19:51,12-02-2024 20:28,37,32,4.48,1.91,23.3,,,0,completed,0.1,0,FALSE,FALSE,Valentines
2496,4910,Silver,email,12-01-2024,79,American,New York,4.4,28,413,Recently Burger,Burger,29.65,1,13-02-2024 02:08,13-02-2024 03:09,61,51,3.06,0.46,33.17,,,0,completed,8.6,0,FALSE,FALSE,Valentines
6753,5220,Bronze,social_media,13-08-2024,196,Chinese,Houston,4.9,26,1088,Control Appetizer,Appetizer,6.1,4,13-02-2024 02:35,13-02-2024 03:18,43,48,3.52,1.23,29.15,,,0,completed,3.4,0,FALSE,FALSE,Valentines
3582,9291,Bronze,paid_ads,06-06-2024,112,American,San Antonio,3.2,30,592,Way Sushi,Sushi,5.44,3,13-02-2024 02:41,13-02-2024 03:38,57,49,7.13,3.25,24.25,PROMO-SZAX,percentage,2.45,completed,6,9.9,FALSE,FALSE,Valentines
10124,7605,Silver,organic,14-10-2023,142,Italian,Houston,3.9,30,766,Much Pizza,Pizza,33.28,2,13-02-2024 04:32,13-02-2024 05:29,57,47,2.33,12.61,68.19,PROMO-DGYA,percentage,13.31,completed,7.4,0,FALSE,FALSE,Valentines
9700,9584,Bronze,email,23-08-2023,45,Indian,San Antonio,3,20,237,Why Burger,Burger,33.45,1,13-02-2024 10:28,13-02-2024 11:12,44,47,2.93,3.29,39.67,,,0,completed,6.3,0,FALSE,FALSE,Valentines
9020,6207,Gold,organic,21-12-2023,76,Chinese,Houston,4,13,396,Weight Appetizer,Appetizer,29.56,2,13-02-2024 12:41,13-02-2024 13:19,38,36,3.15,5.77,68.04,,,0,completed,7.1,0,FALSE,FALSE,Valentines
1751,1648,Bronze,organic,20-01-2023,25,Indian,Los Angeles,3.5,12,132,Support Pizza,Pizza,16.74,1,13-02-2024 13:10,13-02-2024 14:00,50,34,2.41,3.7,22.85,,,0,completed,6.8,4.8,FALSE,FALSE,Valentines
7518,9871,Bronze,referral,05-10-2023,43,Chinese,Houston,4.8,32,226,Movement Main Course,Main Course,27.08,1,13-02-2024 14:49,13-02-2024 15:42,53,46,6.1,1.23,34.41,,,0,completed,4,0,FALSE,FALSE,Valentines
4893,2825,Silver,organic,05-05-2024,22,Mexican,Chicago,4.1,25,118,Wish Burger,Burger,32.79,2,13-02-2024 18:37,13-02-2024 19:17,40,37,7.88,5.86,79.32,,,0,completed,1.9,0,FALSE,FALSE,Valentines
4687,4171,Gold,email,01-09-2023,119,Mediterranean,San Antonio,3.3,34,638,Turn Pasta,Pasta,29.29,1,13-02-2024 20:56,13-02-2024 21:40,44,45,2.83,5.59,33.32,PROMO-HHQR,percentage,4.39,completed,10.2,0,FALSE,FALSE,Valentines
10465,5910,Bronze,social_media,26-05-2024,66,Chinese,Los Angeles,4.5,17,339,Reason Main Course,Main Course,33.34,1,14-02-2024 03:24,14-02-2024 04:00,36,31,6.78,4.79,44.91,,,0,completed,8.7,0,FALSE,FALSE,Valentines
7586,3782,Bronze,social_media,30-09-2023,80,Indian,Los Angeles,4.6,21,419,Director Pizza,Pizza,9.91,1,14-02-2024 04:19,14-02-2024 05:03,44,49,3.05,0.15,10.06,PROMO-LHAT,free_delivery,3.05,completed,3.3,0,FALSE,FALSE,Valentines
1978,3129,Bronze,email,17-12-2024,87,Japanese,New York,3.9,22,462,Necessary Beverage,Beverage,11.31,1,14-02-2024 10:20,14-02-2024 11:04,44,34,7.83,0.03,19.17,,,0,completed,2.4,0,FALSE,FALSE,Valentines
7338,9465,Silver,organic,10-10-2024,125,Mexican,Philadelphia,4.9,24,676,Every Pasta,Pasta,7.9,1,14-02-2024 10:53,14-02-2024 11:58,65,52,5.03,0.04,12.97,,,0,completed,7.5,0,FALSE,FALSE,Valentines
2611,1980,Bronze,referral,28-05-2024,133,Italian,Houston,3,34,718,Price Dessert,Dessert,5.77,1,14-02-2024 11:17,14-02-2024 12:14,57,49,7.08,0.95,13.8,,,0,completed,3.9,0,FALSE,FALSE,Valentines
3216,6613,Silver,social_media,12-04-2023,21,Japanese,Chicago,4.3,24,114,Common Dessert,Dessert,29.92,1,14-02-2024 11:23,14-02-2024 12:10,47,35,3.01,4.66,37.59,,,0,completed,3.6,0,FALSE,FALSE,Valentines
8872,6023,Silver,paid_ads,12-05-2023,105,Chinese,Los Angeles,4.5,21,563,Ok Beverage,Beverage,12.66,1,14-02-2024 11:43,14-02-2024 12:27,44,41,7.3,0.14,20.1,,,0,completed,5.2,0,FALSE,FALSE,Valentines
5586,6082,Silver,social_media,12-11-2023,60,Mexican,Chicago,3.2,27,306,Avoid Main Course,Main Course,6.11,1,14-02-2024 13:43,14-02-2024 14:45,62,56,2.48,0.2,8.79,,,0,completed,6.8,0.3,FALSE,FALSE,Valentines
9077,9769,Bronze,paid_ads,07-09-2023,117,Italian,Chicago,3.8,28,623,Stay Dessert,Dessert,12.7,1,14-02-2024 15:51,14-02-2024 16:37,46,47,2.13,2.29,17.12,,,0,completed,7.7,0,FALSE,FALSE,Valentines
8808,7833,Bronze,paid_ads,21-07-2023,10,Chinese,Phoenix,3.3,26,55,Her Sushi,Sushi,11.28,2,14-02-2024 16:39,14-02-2024 17:36,57,47,6.24,1.75,30.55,,,0,completed,11.2,0,FALSE,FALSE,Valentines
7342,9662,Silver,social_media,29-12-2024,97,Chinese,Philadelphia,4.5,34,524,Business Pasta,Pasta,7.86,1,14-02-2024 20:46,14-02-2024 21:47,61,59,2.63,1.95,12.44,,,0,completed,9.9,0,FALSE,FALSE,Valentines
4191,9172,Bronze,paid_ads,17-08-2023,82,Indian,Houston,3.7,16,434,Nice Pasta,Pasta,30.93,1,14-02-2024 23:40,15-02-2024 00:28,48,37,7.18,2.42,40.53,,,0,completed,3.1,0,FALSE,FALSE,Valentines
3869,1256,Bronze,paid_ads,20-03-2023,37,Indian,Philadelphia,3.6,30,190,On Pasta,Pasta,24.91,1,15-02-2024 00:59,15-02-2024 01:55,56,57,5.72,2.09,32.72,,,0,completed,4.1,0,FALSE,FALSE,Valentines
10409,9834,Silver,paid_ads,05-04-2024,75,Mexican,New York,4,22,389,Compare Main Course,Main Course,5.03,1,15-02-2024 05:14,15-02-2024 06:18,64,50,3.98,0.53,9.54,,,0,completed,8.4,0,FALSE,FALSE,Valentines
8448,300,Silver,email,07-01-2023,124,American,Los Angeles,3.6,23,667,Instead Pasta,Pasta,14.99,1,15-02-2024 07:04,15-02-2024 07:52,48,36,3.65,3.1,21.74,,,0,completed,6.5,0,FALSE,FALSE,Valentines
3329,7810,Bronze,email,07-12-2024,67,Indian,Houston,4.4,25,346,Shoulder Pasta,Pasta,16.52,1,15-02-2024 09:56,15-02-2024 10:43,47,43,2.48,2.3,11.3,PROMO-ZIUP,fixed_amount,10,completed,9.3,0,FALSE,FALSE,Valentines
3266,4522,Silver,paid_ads,16-05-2024,51,American,Philadelphia,3.6,21,265,Car Burger,Burger,12.36,1,15-02-2024 10:23,15-02-2024 11:07,44,44,6.11,2.65,21.12,,,0,completed,3.4,0,FALSE,FALSE,Valentines
1457,3043,Bronze,referral,17-04-2023,160,Indian,Chicago,4.2,12,872,Memory Beverage,Beverage,14.85,1,15-02-2024 13:24,15-02-2024 13:54,30,24,7.49,1.59,23.93,,,0,completed,6.5,0,FALSE,FALSE,Valentines
1691,8593,Bronze,email,03-02-2024,27,Japanese,Phoenix,4.9,34,141,Under Pizza,Pizza,14.35,2,15-02-2024 13:42,15-02-2024 14:31,49,50,6.53,4.36,39.59,,,0,completed,7.7,0,FALSE,FALSE,Valentines
5776,1281,Silver,social_media,03-05-2024,139,American,Houston,3.9,15,749,Official Pasta,Pasta,25.43,1,15-02-2024 15:27,15-02-2024 16:15,48,36,5.71,0.03,31.17,,,0,completed,11.2,0,FALSE,FALSE,Valentines
3450,9054,Bronze,referral,11-08-2023,104,Indian,Philadelphia,4.3,15,556,Spend Beverage,Beverage,9.19,1,15-02-2024 16:58,15-02-2024 17:31,33,26,2.7,1.32,11.21,PROMO-EZNM,fixed_amount,2,completed,5.5,0,FALSE,FALSE,Valentines
10034,4590,Silver,social_media,30-04-2024,46,Indian,Philadelphia,4.9,27,239,Place Pasta,Pasta,21.97,1,15-02-2024 17:26,,,56,6.96,0.44,29.37,,,0,cancelled,9.4,0,FALSE,FALSE,Valentines
